sample_index,s1_x_g,s1_y_g,s1_z_g,s1_x_v,s1_y_v,s1_z_v,s2_x_g,s2_y_g,s2_z_g,s2_x_v,s2_y_v,s2_z_v
219,1.0172,0.0000,-0.0451,1.9552,1.6500,1.6365,1.0104,0.0000,0.3387,1.9531,1.6500,1.7516
220,1.0155,0.0000,-0.0592,1.9546,1.6500,1.6322,0.9827,0.0000,0.3482,1.9448,1.6500,1.7545
221,1.0028,0.0000,-0.0666,1.9508,1.6500,1.6300,0.9919,0.0000,0.3336,1.9476,1.6500,1.7501
222,0.9861,0.0000,-0.0491,1.9458,1.6500,1.6353,0.9955,0.0000,0.3510,1.9486,1.6500,1.7553
223,1.0164,0.0000,-0.0604,1.9549,1.6500,1.6319,0.9905,0.0000,0.3261,1.9471,1.6500,1.7478
224,0.9849,0.0000,-0.0623,1.9455,1.6500,1.6313,1.0048,0.0000,0.3415,1.9514,1.6500,1.7525
225,0.9855,0.0000,-0.0762,1.9457,1.6500,1.6271,0.9873,0.0000,0.3238,1.9462,1.6500,1.7472
226,1.0006,0.0000,-0.0481,1.9502,1.6500,1.6356,0.9829,0.0000,0.3266,1.9449,1.6500,1.7480
227,0.9959,0.0000,-0.0545,1.9488,1.6500,1.6336,1.0023,0.0000,0.3374,1.9507,1.6500,1.7512
228,1.0093,0.0000,-0.0428,1.9528,1.6500,1.6372,1.0168,0.0000,0.3453,1.9550,1.6500,1.7536
229,0.9980,0.0000,-0.0713,1.9494,1.6500,1.6286,1.0083,0.0000,0.3437,1.9525,1.6500,1.7531
230,1.0119,0.0000,-0.0727,1.9536,1.6500,1.6282,0.9947,0.0000,0.3498,1.9484,1.6500,1.7549
231,1.0067,0.0000,-0.0596,1.9520,1.6500,1.6321,1.0056,0.0000,0.3490,1.9517,1.6500,1.7547
232,1.0178,0.0000,-0.0421,1.9553,1.6500,1.6374,0.9837,0.0000,0.3239,1.9451,1.6500,1.7472
233,1.0065,0.0000,-0.0528,1.9520,1.6500,1.6342,1.0070,0.0000,0.3295,1.9521,1.6500,1.7489
234,1.0031,0.0000,-0.0472,1.9509,1.6500,1.6358,0.9860,0.0000,0.3544,1.9458,1.6500,1.7563
235,0.9951,0.0000,-0.0708,1.9485,1.6500,1.6288,0.9860,0.0000,0.3452,1.9458,1.6500,1.7536
236,0.9974,0.0000,-0.0484,1.9492,1.6500,1.6355,1.0024,0.0000,0.3318,1.9507,1.6500,1.7495
237,0.9843,0.0000,-0.0526,1.9453,1.6500,1.6342,0.9928,0.0000,0.3511,1.9478,1.6500,1.7553
238,0.9847,0.0000,-0.0697,1.9454,1.6500,1.6291,0.9912,0.0000,0.3292,1.9474,1.6500,1.7488
239,1.0029,0.0000,-0.0621,1.9509,1.6500,1.6314,1.0109,0.0000,0.3387,1.9533,1.6500,1.7516
240,1.0061,0.0000,-0.0593,1.9518,1.6500,1.6322,1.0165,0.0000,0.3454,1.9549,1.6500,1.7536
241,0.9938,0.0000,-0.0683,1.9482,1.6500,1.6295,0.9862,0.0000,0.3439,1.9459,1.6500,1.7532
242,0.9997,0.0000,-0.0666,1.9499,1.6500,1.6300,1.0052,0.0000,0.3272,1.9515,1.6500,1.7482
243,1.0054,0.0000,-0.0765,1.9516,1.6500,1.6271,0.9957,0.0000,0.3368,1.9487,1.6500,1.7510
244,0.9924,0.0000,-0.0696,1.9477,1.6500,1.6291,0.9953,0.0000,0.3271,1.9486,1.6500,1.7481
245,1.0004,0.0000,-0.0702,1.9501,1.6500,1.6289,1.0057,0.0000,0.3489,1.9517,1.6500,1.7547
246,1.0024,0.0000,-0.0600,1.9507,1.6500,1.6320,1.0133,0.0000,0.3432,1.9540,1.6500,1.7530
247,1.0088,0.0000,-0.0562,1.9526,1.6500,1.6331,1.0096,0.0000,0.3402,1.9529,1.6500,1.7521
248,1.0013,0.0000,-0.0720,1.9504,1.6500,1.6284,1.0119,0.0000,0.3271,1.9536,1.6500,1.7481
249,1.0103,0.0000,-0.0531,1.9531,1.6500,1.6341,1.0110,0.0000,0.3308,1.9533,1.6500,1.7492
250,1.0046,0.0000,-0.0565,1.9514,1.6500,1.6331,0.9826,0.0000,0.3309,1.9448,1.6500,1.7493
251,1.0024,0.0000,-0.0773,1.9507,1.6500,1.6268,0.9943,0.0000,0.3543,1.9483,1.6500,1.7563
252,1.0111,0.0000,-0.0710,1.9533,1.6500,1.6287,0.9901,0.0000,0.3537,1.9470,1.6500,1.7561
253,0.9925,0.0000,-0.0779,1.9478,1.6500,1.6266,1.0091,0.0000,0.3273,1.9527,1.6500,1.7482
254,0.9909,0.0000,-0.0687,1.9473,1.6500,1.6294,0.9981,0.0000,0.3429,1.9494,1.6500,1.7529
255,1.0069,0.0000,-0.0499,1.9521,1.6500,1.6350,1.0171,0.0000,0.3424,1.9551,1.6500,1.7527
256,0.9923,0.0000,-0.0512,1.9477,1.6500,1.6346,1.0169,0.0000,0.3523,1.9551,1.6500,1.7557
257,0.9849,0.0000,-0.0656,1.9455,1.6500,1.6303,1.0133,0.0000,0.3476,1.9540,1.6500,1.7543
258,1.0034,0.0000,-0.0480,1.9510,1.6500,1.6356,0.9836,0.0000,0.3576,1.9451,1.6500,1.7573
259,0.9929,0.0000,-0.0686,1.9479,1.6500,1.6294,0.9855,0.0000,0.3252,1.9457,1.6500,1.7475
260,1.0077,0.0000,-0.0677,1.9523,1.6500,1.6297,1.0030,0.0000,0.3269,1.9509,1.6500,1.7481
261,0.9860,0.0000,-0.0509,1.9458,1.6500,1.6347,1.0144,0.0000,0.3562,1.9543,1.6500,1.7569
262,1.0032,0.0000,-0.0705,1.9510,1.6500,1.6289,1.0136,0.0000,0.3457,1.9541,1.6500,1.7537
263,1.0085,0.0000,-0.0590,1.9525,1.6500,1.6323,0.9831,0.0000,0.3394,1.9449,1.6500,1.7518
264,0.9945,0.0000,-0.0557,1.9484,1.6500,1.6333,1.0137,0.0000,0.3361,1.9541,1.6500,1.7508
265,0.9990,0.0000,-0.0489,1.9497,1.6500,1.6353,0.9900,0.0000,0.3290,1.9470,1.6500,1.7487
266,0.9929,0.0000,-0.0635,1.9479,1.6500,1.6309,0.9871,0.0000,0.3382,1.9461,1.6500,1.7515
267,0.9827,0.0000,-0.0717,1.9448,1.6500,1.6285,1.0166,0.0000,0.3515,1.9550,1.6500,1.7554
268,0.9995,0.0000,-0.0562,1.9498,1.6500,1.6331,1.0172,0.0000,0.3524,1.9552,1.6500,1.7557
269,1.0131,0.0000,-0.0434,1.9539,1.6500,1.6370,1.0086,0.0000,0.3429,1.9526,1.6500,1.7529
270,1.0027,0.0000,-0.0613,1.9508,1.6500,1.6316,0.9948,0.0000,0.3487,1.9484,1.6500,1.7546
271,0.9932,0.0000,-0.0770,1.9480,1.6500,1.6269,0.9938,0.0000,0.3460,1.9482,1.6500,1.7538
272,0.9943,0.0000,-0.0577,1.9483,1.6500,1.6327,1.0154,0.0000,0.3377,1.9546,1.6500,1.7513
273,1.0118,0.0000,-0.0463,1.9535,1.6500,1.6361,0.9993,0.0000,0.3402,1.9498,1.6500,1.7520
274,1.0118,0.0000,-0.0645,1.9535,1.6500,1.6307,1.0059,0.0000,0.3351,1.9518,1.6500,1.7505
275,1.0051,0.0000,-0.0706,1.9515,1.6500,1.6288,1.0069,0.0000,0.3513,1.9521,1.6500,1.7554
276,0.9968,0.0000,-0.0641,1.9490,1.6500,1.6308,0.9932,0.0000,0.3299,1.9480,1.6500,1.7490
277,0.9947,0.0000,-0.0690,1.9484,1.6500,1.6293,1.0109,0.0000,0.3452,1.9533,1.6500,1.7536
278,0.9850,0.0000,-0.0774,1.9455,1.6500,1.6268,0.9860,0.0000,0.3535,1.9458,1.6500,1.7561
279,1.0068,0.0000,-0.0566,1.9520,1.6500,1.6330,0.9845,0.0000,0.3452,1.9454,1.6500,1.7535
280,0.9995,0.0000,-0.0478,1.9499,1.6500,1.6357,0.9852,0.0000,0.3500,1.9456,1.6500,1.7550
281,1.0151,0.0000,-0.0767,1.9545,1.6500,1.6270,0.9992,0.0000,0.3297,1.9498,1.6500,1.7489
282,1.0116,0.0000,-0.0459,1.9535,1.6500,1.6362,0.9859,0.0000,0.3247,1.9458,1.6500,1.7474
283,0.9824,0.0000,-0.0511,1.9447,1.6500,1.6347,1.0083,0.0000,0.3320,1.9525,1.6500,1.7496
284,1.0052,0.0000,-0.0585,1.9516,1.6500,1.6325,0.9946,0.0000,0.3414,1.9484,1.6500,1.7524
285,1.0016,0.0000,-0.0693,1.9505,1.6500,1.6292,1.0096,0.0000,0.3488,1.9529,1.6500,1.7547
286,0.9852,0.0000,-0.0539,1.9456,1.6500,1.6338,1.0044,0.0000,0.3329,1.9513,1.6500,1.7499
287,1.0001,0.0000,-0.0686,1.9500,1.6500,1.6294,0.9854,0.0000,0.3570,1.9456,1.6500,1.7571
288,0.9874,0.0000,-0.0715,1.9462,1.6500,1.6285,1.0165,0.0000,0.3462,1.9549,1.6500,1.7539
289,1.0045,0.0000,-0.0517,1.9513,1.6500,1.6345,1.0120,0.0000,0.3391,1.9536,1.6500,1.7517
290,0.9842,0.0000,-0.0458,1.9453,1.6500,1.6363,0.9955,0.0000,0.3226,1.9486,1.6500,1.7468
291,0.9972,0.0000,-0.0451,1.9492,1.6500,1.6365,1.0066,0.0000,0.3262,1.9520,1.6500,1.7479
292,1.0153,0.0000,-0.0471,1.9546,1.6500,1.6359,0.9838,0.0000,0.3339,1.9451,1.6500,1.7502
293,1.0098,0.0000,-0.0755,1.9530,1.6500,1.6273,1.0037,0.0000,0.3570,1.9511,1.6500,1.7571
294,0.9991,0.0000,-0.0697,1.9497,1.6500,1.6291,1.0118,0.0000,0.3452,1.9535,1.6500,1.7536
295,0.9855,0.0000,-0.0625,1.9456,1.6500,1.6312,0.9970,0.0000,0.3295,1.9491,1.6500,1.7489
296,0.9946,0.0000,-0.0780,1.9484,1.6500,1.6266,1.0049,0.0000,0.3268,1.9515,1.6500,1.7480
297,0.9838,0.0000,-0.0485,1.9452,1.6500,1.6354,1.0155,0.0000,0.3443,1.9547,1.6500,1.7533
298,0.9999,0.0000,-0.0559,1.9500,1.6500,1.6332,1.0043,0.0000,0.3364,1.9513,1.6500,1.7509
299,0.9847,0.0000,-0.0712,1.9454,1.6500,1.6286,0.9848,0.0000,0.3400,1.9454,1.6500,1.7520
300,1.0022,0.0000,-0.0433,1.9507,1.6500,1.6370,0.9883,0.0000,0.3330,1.9465,1.6500,1.7499
301,0.9846,0.0000,-0.0747,1.9454,1.6500,1.6276,1.0005,0.0000,0.3298,1.9501,1.6500,1.7490
302,1.0112,0.0000,-0.0654,1.9534,1.6500,1.6304,1.0055,0.0000,0.3242,1.9517,1.6500,1.7472
303,1.0090,0.0000,-0.0696,1.9527,1.6500,1.6291,0.9878,0.0000,0.3305,1.9463,1.6500,1.7492
304,1.0002,0.0000,-0.0654,1.9501,1.6500,1.6304,1.0057,0.0000,0.3292,1.9517,1.6500,1.7488
305,0.9852,0.0000,-0.0425,1.9456,1.6500,1.6373,0.9885,0.0000,0.3380,1.9465,1.6500,1.7514
306,1.0014,0.0000,-0.0492,1.9504,1.6500,1.6352,0.9930,0.0000,0.3482,1.9479,1.6500,1.7545
307,0.9985,0.0000,-0.0766,1.9495,1.6500,1.6270,0.9828,0.0000,0.3284,1.9449,1.6500,1.7485
308,1.0018,0.0000,-0.0487,1.9505,1.6500,1.6354,0.9925,0.0000,0.3546,1.9477,1.6500,1.7564
309,0.9972,0.0000,-0.0488,1.9492,1.6500,1.6354,1.0035,0.0000,0.3521,1.9511,1.6500,1.7556
310,0.9925,0.0000,-0.0550,1.9478,1.6500,1.6335,1.0068,0.0000,0.3304,1.9520,1.6500,1.7491
311,0.9992,0.0000,-0.0499,1.9498,1.6500,1.6350,1.0179,0.0000,0.3468,1.9554,1.6500,1.7540
312,1.0139,0.0000,-0.0635,1.9542,1.6500,1.6309,1.0179,0.0000,0.3222,1.9554,1.6500,1.7467
313,0.9969,0.0000,-0.0547,1.9491,1.6500,1.6336,0.9836,0.0000,0.3378,1.9451,1.6500,1.7513
314,0.9982,0.0000,-0.0607,1.9495,1.6500,1.6318,1.0091,0.0000,0.3250,1.9527,1.6500,1.7475
315,0.9893,0.0000,-0.0486,1.9468,1.6500,1.6354,0.9955,0.0000,0.3418,1.9486,1.6500,1.7525
316,1.0001,0.0000,-0.0626,1.9500,1.6500,1.6312,1.0040,0.0000,0.3501,1.9512,1.6500,1.7550
317,1.0082,0.0000,-0.0761,1.9525,1.6500,1.6272,1.0079,0.0000,0.3370,1.9524,1.6500,1.7511
318,0.9887,0.0000,-0.0434,1.9466,1.6500,1.6370,1.0132,0.0000,0.3566,1.9540,1.6500,1.7570
319,0.9857,0.0000,-0.0422,1.9457,1.6500,1.6373,1.0160,0.0000,0.3546,1.9548,1.6500,1.7564
320,1.0078,0.0000,-0.0640,1.9524,1.6500,1.6308,1.0084,0.0000,0.3388,1.9525,1.6500,1.7516
321,1.0041,0.0000,-0.0507,1.9512,1.6500,1.6348,0.9916,0.0000,0.3417,1.9475,1.6500,1.7525
322,1.0083,0.0000,-0.0459,1.9525,1.6500,1.6362,0.9965,0.0000,0.3487,1.9490,1.6500,1.7546
323,0.9980,0.0000,-0.0495,1.9494,1.6500,1.6351,0.9921,0.0000,0.3314,1.9476,1.6500,1.7494
324,1.0126,0.0000,-0.0734,1.9538,1.6500,1.6280,0.9836,0.0000,0.3380,1.9451,1.6500,1.7514
325,1.0141,0.0000,-0.0657,1.9542,1.6500,1.6303,0.9844,0.0000,0.3534,1.9453,1.6500,1.7560
326,1.0084,0.0000,-0.0651,1.9525,1.6500,1.6305,1.0020,0.0000,0.3510,1.9506,1.6500,1.7553
327,0.9823,0.0000,-0.0520,1.9447,1.6500,1.6344,0.9969,0.0000,0.3227,1.9491,1.6500,1.7468
328,1.0172,0.0000,-0.0462,1.9552,1.6500,1.6362,1.0037,0.0000,0.3383,1.9511,1.6500,1.7515
329,1.0083,0.0000,-0.0559,1.9525,1.6500,1.6332,1.0075,0.0000,0.3285,1.9522,1.6500,1.7486
330,0.9986,0.0000,-0.0465,1.9496,1.6500,1.6361,0.9864,0.0000,0.3407,1.9459,1.6500,1.7522
331,1.0162,0.0000,-0.0422,1.9549,1.6500,1.6373,1.0084,0.0000,0.3507,1.9525,1.6500,1.7552
332,0.9835,0.0000,-0.0556,1.9450,1.6500,1.6333,0.9987,0.0000,0.3492,1.9496,1.6500,1.7548
333,1.0177,0.0000,-0.0698,1.9553,1.6500,1.6291,0.9822,0.0000,0.3225,1.9447,1.6500,1.7467
334,0.9897,0.0000,-0.0568,1.9469,1.6500,1.6330,0.9824,0.0000,0.3364,1.9447,1.6500,1.7509
335,1.0078,0.0000,-0.0697,1.9523,1.6500,1.6291,0.9916,0.0000,0.3501,1.9475,1.6500,1.7550
336,0.9977,0.0000,-0.0483,1.9493,1.6500,1.6355,1.0156,0.0000,0.3284,1.9547,1.6500,1.7485
337,1.0122,0.0000,-0.0655,1.9537,1.6500,1.6304,0.9898,0.0000,0.3479,1.9469,1.6500,1.7544
338,1.0161,0.0000,-0.0556,1.9548,1.6500,1.6333,1.0153,0.0000,0.3248,1.9546,1.6500,1.7475
339,1.0053,0.0000,-0.0579,1.9516,1.6500,1.6326,0.9929,0.0000,0.3223,1.9479,1.6500,1.7467
340,1.0139,0.0000,-0.0538,1.9542,1.6500,1.6339,0.9944,0.0000,0.3235,1.9483,1.6500,1.7470
341,0.9901,0.0000,-0.0540,1.9470,1.6500,1.6338,0.9930,0.0000,0.3490,1.9479,1.6500,1.7547
342,0.9993,0.0000,-0.0576,1.9498,1.6500,1.6327,0.9996,0.0000,0.3516,1.9499,1.6500,1.7555
343,0.9840,0.0000,-0.0593,1.9452,1.6500,1.6322,0.9846,0.0000,0.3446,1.9454,1.6500,1.7534
344,0.9995,0.0000,-0.0718,1.9498,1.6500,1.6285,0.9828,0.0000,0.3383,1.9448,1.6500,1.7515
345,1.0031,0.0000,-0.0670,1.9509,1.6500,1.6299,1.0051,0.0000,0.3494,1.9515,1.6500,1.7548
346,1.0100,0.0000,-0.0674,1.9530,1.6500,1.6298,0.9850,0.0000,0.3441,1.9455,1.6500,1.7532
347,0.9922,0.0000,-0.0558,1.9477,1.6500,1.6333,0.9954,0.0000,0.3258,1.9486,1.6500,1.7477
348,0.9855,0.0000,-0.0508,1.9456,1.6500,1.6348,0.9988,0.0000,0.3474,1.9496,1.6500,1.7542
349,0.9849,0.0000,-0.0434,1.9455,1.6500,1.6370,0.9854,0.0000,0.3476,1.9456,1.6500,1.7543
350,1.0048,0.0000,-0.0467,1.9514,1.6500,1.6360,1.0121,0.0000,0.3229,1.9536,1.6500,1.7469
351,0.9865,0.0000,-0.0780,1.9459,1.6500,1.6266,1.0023,0.0000,0.3281,1.9507,1.6500,1.7484
352,0.9885,0.0000,-0.0543,1.9466,1.6500,1.6337,0.9997,0.0000,0.3349,1.9499,1.6500,1.7505
353,0.9951,0.0000,-0.0766,1.9485,1.6500,1.6270,1.0087,0.0000,0.3507,1.9526,1.6500,1.7552
354,1.0095,0.0000,-0.0736,1.9529,1.6500,1.6279,0.9941,0.0000,0.3466,1.9482,1.6500,1.7540
355,1.0028,0.0000,-0.0751,1.9508,1.6500,1.6275,1.0075,0.0000,0.3248,1.9522,1.6500,1.7475
356,1.0171,0.0000,-0.0429,1.9551,1.6500,1.6371,0.9888,0.0000,0.3498,1.9466,1.6500,1.7549
357,0.9993,0.0000,-0.0686,1.9498,1.6500,1.6294,0.9976,0.0000,0.3572,1.9493,1.6500,1.7572
358,1.0137,0.0000,-0.0512,1.9541,1.6500,1.6346,0.9992,0.0000,0.3355,1.9498,1.6500,1.7506
359,1.0011,0.0000,-0.0613,1.9503,1.6500,1.6316,1.0058,0.0000,0.3406,1.9517,1.6500,1.7522
360,1.0037,0.0000,-0.0630,1.9511,1.6500,1.6311,1.0092,0.0000,0.3270,1.9528,1.6500,1.7481
361,0.9904,0.0000,-0.0694,1.9471,1.6500,1.6292,1.0019,0.0000,0.3478,1.9506,1.6500,1.7543
362,1.0175,0.0000,-0.0553,1.9553,1.6500,1.6334,1.0141,0.0000,0.3518,1.9542,1.6500,1.7555
363,0.9841,0.0000,-0.0544,1.9452,1.6500,1.6337,0.9839,0.0000,0.3524,1.9452,1.6500,1.7557
364,0.9836,0.0000,-0.0705,1.9451,1.6500,1.6289,0.9884,0.0000,0.3540,1.9465,1.6500,1.7562
365,1.0163,0.0000,-0.0513,1.9549,1.6500,1.6346,1.0052,0.0000,0.3335,1.9516,1.6500,1.7500
366,1.0011,0.0000,-0.0619,1.9503,1.6500,1.6314,1.0123,0.0000,0.3369,1.9537,1.6500,1.7511
367,1.0004,0.0000,-0.0509,1.9501,1.6500,1.6347,1.0161,0.0000,0.3227,1.9548,1.6500,1.7468
368,1.0132,0.0000,-0.0670,1.9540,1.6500,1.6299,0.9917,0.0000,0.3477,1.9475,1.6500,1.7543
369,1.0057,0.0000,-0.0432,1.9517,1.6500,1.6371,0.9862,0.0000,0.3265,1.9459,1.6500,1.7480
370,1.0045,0.0000,-0.0426,1.9513,1.6500,1.6372,1.0032,0.0000,0.3573,1.9510,1.6500,1.7572
371,0.9828,0.0000,-0.0463,1.9448,1.6500,1.6361,1.0002,0.0000,0.3506,1.9500,1.6500,1.7552
372,1.0068,0.0000,-0.0589,1.9520,1.6500,1.6323,1.0155,0.0000,0.3492,1.9547,1.6500,1.7548
373,0.9853,0.0000,-0.0474,1.9456,1.6500,1.6358,1.0127,0.0000,0.3397,1.9538,1.6500,1.7519
374,1.0117,0.0000,-0.0548,1.9535,1.6500,1.6336,1.0017,0.0000,0.3289,1.9505,1.6500,1.7487
375,0.9953,0.0000,-0.0540,1.9486,1.6500,1.6338,0.9921,0.0000,0.3537,1.9476,1.6500,1.7561
376,0.9920,0.0000,-0.0697,1.9476,1.6500,1.6291,0.9913,0.0000,0.3576,1.9474,1.6500,1.7573
377,1.0154,0.0000,-0.0517,1.9546,1.6500,1.6345,1.0119,0.0000,0.3523,1.9536,1.6500,1.7557
378,1.0124,0.0000,-0.0490,1.9537,1.6500,1.6353,0.9956,0.0000,0.3269,1.9487,1.6500,1.7481
379,0.9918,0.0000,-0.0719,1.9475,1.6500,1.6284,1.0148,0.0000,0.3316,1.9545,1.6500,1.7495
380,0.9968,0.0000,-0.0599,1.9490,1.6500,1.6320,1.0100,0.0000,0.3490,1.9530,1.6500,1.7547
381,1.0172,0.0000,-0.0694,1.9552,1.6500,1.6292,1.0039,0.0000,0.3489,1.9512,1.6500,1.7547
382,1.0102,0.0000,-0.0486,1.9531,1.6500,1.6354,1.0100,0.0000,0.3537,1.9530,1.6500,1.7561
383,1.0161,0.0000,-0.0509,1.9548,1.6500,1.6347,1.0086,0.0000,0.3543,1.9526,1.6500,1.7563
384,0.9846,0.0000,-0.0472,1.9454,1.6500,1.6358,1.0068,0.0000,0.3414,1.9520,1.6500,1.7524
385,0.9926,0.0000,-0.0504,1.9478,1.6500,1.6349,1.0012,0.0000,0.3348,1.9504,1.6500,1.7504
386,1.0158,0.0000,-0.0611,1.9547,1.6500,1.6317,0.9878,0.0000,0.3466,1.9463,1.6500,1.7540
387,0.9832,0.0000,-0.0698,1.9450,1.6500,1.6291,1.0151,0.0000,0.3534,1.9545,1.6500,1.7560
388,0.9989,0.0000,-0.0656,1.9497,1.6500,1.6303,1.0026,0.0000,0.3503,1.9508,1.6500,1.7551
389,0.9890,0.0000,-0.0446,1.9467,1.6500,1.6366,0.9833,0.0000,0.3459,1.9450,1.6500,1.7538
390,0.9843,0.0000,-0.0772,1.9453,1.6500,1.6268,1.0150,0.0000,0.3512,1.9545,1.6500,1.7553
391,0.9879,0.0000,-0.0422,1.9464,1.6500,1.6373,0.9833,0.0000,0.3424,1.9450,1.6500,1.7527
392,0.9982,0.0000,-0.0557,1.9495,1.6500,1.6333,0.9873,0.0000,0.3563,1.9462,1.6500,1.7569
393,0.9917,0.0000,-0.0665,1.9475,1.6500,1.6300,0.9871,0.0000,0.3363,1.9461,1.6500,1.7509
394,0.9884,0.0000,-0.0420,1.9465,1.6500,1.6374,1.0003,0.0000,0.3275,1.9501,1.6500,1.7483
395,0.9967,0.0000,-0.0558,1.9490,1.6500,1.6332,0.9853,0.0000,0.3450,1.9456,1.6500,1.7535
396,1.0043,0.0000,-0.0712,1.9513,1.6500,1.6286,0.9839,0.0000,0.3224,1.9452,1.6500,1.7467
397,0.9851,0.0000,-0.0474,1.9455,1.6500,1.6358,1.0046,0.0000,0.3575,1.9514,1.6500,1.7572
398,1.0100,0.0000,-0.0655,1.9530,1.6500,1.6304,0.9962,0.0000,0.3285,1.9489,1.6500,1.7485
399,1.0082,0.0000,-0.0595,1.9525,1.6500,1.6321,0.9928,0.0000,0.3538,1.9478,1.6500,1.7562
400,0.9822,0.0000,-0.0502,1.9447,1.6500,1.6349,1.0129,0.0000,0.3364,1.9539,1.6500,1.7509
401,0.9858,0.0000,-0.0614,1.9458,1.6500,1.6316,1.0134,0.0000,0.3552,1.9540,1.6500,1.7566
402,0.9864,0.0000,-0.0631,1.9459,1.6500,1.6311,1.0174,0.0000,0.3246,1.9552,1.6500,1.7474
403,0.9900,0.0000,-0.0528,1.9470,1.6500,1.6342,1.0097,0.0000,0.3360,1.9529,1.6500,1.7508
404,1.0080,0.0000,-0.0675,1.9524,1.6500,1.6297,1.0063,0.0000,0.3310,1.9519,1.6500,1.7493
405,0.9912,0.0000,-0.0442,1.9474,1.6500,1.6367,0.9842,0.0000,0.3510,1.9453,1.6500,1.7553
406,1.0042,0.0000,-0.0558,1.9513,1.6500,1.6333,0.9957,0.0000,0.3526,1.9487,1.6500,1.7558
407,0.9839,0.0000,-0.0747,1.9452,1.6500,1.6276,1.0114,0.0000,0.3395,1.9534,1.6500,1.7518
408,0.9859,0.0000,-0.0601,1.9458,1.6500,1.6320,0.9868,0.0000,0.3239,1.9460,1.6500,1.7472
409,0.9919,0.0000,-0.0549,1.9476,1.6500,1.6335,1.0163,0.0000,0.3336,1.9549,1.6500,1.7501
410,0.9839,0.0000,-0.0462,1.9452,1.6500,1.6361,0.9987,0.0000,0.3321,1.9496,1.6500,1.7496
411,1.0081,0.0000,-0.0604,1.9524,1.6500,1.6319,0.9872,0.0000,0.3457,1.9462,1.6500,1.7537
412,0.9940,0.0000,-0.0686,1.9482,1.6500,1.6294,1.0003,0.0000,0.3315,1.9501,1.6500,1.7495
413,0.9826,0.0000,-0.0526,1.9448,1.6500,1.6342,1.0170,0.0000,0.3407,1.9551,1.6500,1.7522
414,0.9825,0.0000,-0.0543,1.9447,1.6500,1.6337,0.9982,0.0000,0.3484,1.9495,1.6500,1.7545
415,1.0074,0.0000,-0.0510,1.9522,1.6500,1.6347,0.9939,0.0000,0.3435,1.9482,1.6500,1.7531
416,1.0081,0.0000,-0.0488,1.9524,1.6500,1.6354,1.0028,0.0000,0.3506,1.9508,1.6500,1.7552
417,0.9870,0.0000,-0.0739,1.9461,1.6500,1.6278,0.9878,0.0000,0.3242,1.9463,1.6500,1.7473
418,1.0092,0.0000,-0.0495,1.9528,1.6500,1.6352,0.9867,0.0000,0.3559,1.9460,1.6500,1.7568
419,1.0030,0.0000,-0.0587,1.9509,1.6500,1.6324,0.9945,0.0000,0.3295,1.9484,1.6500,1.7488
420,1.0005,0.0000,-0.0680,1.9502,1.6500,1.6296,0.9998,0.0000,0.3444,1.9499,1.6500,1.7533
421,0.9985,0.0000,-0.0641,1.9495,1.6500,1.6308,1.0037,0.0000,0.3442,1.9511,1.6500,1.7533
422,1.0110,0.0000,-0.0478,1.9533,1.6500,1.6357,1.0084,0.0000,0.3551,1.9525,1.6500,1.7565
423,0.9962,0.0000,-0.0448,1.9489,1.6500,1.6365,1.0124,0.0000,0.3573,1.9537,1.6500,1.7572
424,1.0169,0.0000,-0.0537,1.9551,1.6500,1.6339,1.0082,0.0000,0.3513,1.9525,1.6500,1.7554
425,1.0071,0.0000,-0.0626,1.9521,1.6500,1.6312,1.0101,0.0000,0.3492,1.9530,1.6500,1.7547
426,1.0051,0.0000,-0.0429,1.9515,1.6500,1.6371,1.0072,0.0000,0.3500,1.9522,1.6500,1.7550
427,0.9849,0.0000,-0.0575,1.9455,1.6500,1.6328,0.9965,0.0000,0.3281,1.9489,1.6500,1.7484
428,0.9981,0.0000,-0.0758,1.9494,1.6500,1.6272,0.9879,0.0000,0.3431,1.9464,1.6500,1.7529
429,0.9849,0.0000,-0.0434,1.9455,1.6500,1.6370,0.9884,0.0000,0.3387,1.9465,1.6500,1.7516
430,0.9872,0.0000,-0.0622,1.9462,1.6500,1.6314,0.9872,0.0000,0.3453,1.9462,1.6500,1.7536
431,1.0018,0.0000,-0.0759,1.9505,1.6500,1.6272,1.0149,0.0000,0.3455,1.9545,1.6500,1.7537
432,0.9879,0.0000,-0.0429,1.9464,1.6500,1.6371,0.9938,0.0000,0.3471,1.9481,1.6500,1.7541
433,0.9908,0.0000,-0.0577,1.9472,1.6500,1.6327,1.0029,0.0000,0.3282,1.9509,1.6500,1.7485
434,0.9863,0.0000,-0.0578,1.9459,1.6500,1.6327,1.0013,0.0000,0.3228,1.9504,1.6500,1.7468
435,0.9859,0.0000,-0.0598,1.9458,1.6500,1.6321,0.9903,0.0000,0.3430,1.9471,1.6500,1.7529
436,0.9951,0.0000,-0.0588,1.9485,1.6500,1.6324,1.0080,0.0000,0.3243,1.9524,1.6500,1.7473
437,1.0142,0.0000,-0.0653,1.9542,1.6500,1.6304,1.0124,0.0000,0.3236,1.9537,1.6500,1.7471
438,1.0014,0.0000,-0.0748,1.9504,1.6500,1.6276,0.9944,0.0000,0.3450,1.9483,1.6500,1.7535
